case,generation,method,created_at,R_mm,alphaRin,alphaL0,L1_mm,alphaL2,alphaL3,theta0_deg,theta1_deg,alphaTheta2,alphat,U_mps,Rin_mm,L0_mm,L2_mm,L3_mm,L4_mm,t_mm,theta2_deg,Qaerosol_lpm,Qsheath_lpm,R1_mm,R2_mm,R3_mm,l1_mm,l2_mm,l1x_mm,l1y_mm,l2x_mm,l2y_mm,completed_at,objective_version,evaluation_status,score,n_outlet,n_substrate,n_target,n_substrate_overspray,n_wall_deposition,n_wall_upper,n_wall_down,n_wall_cavity,n_overspray,n_resolved,total_particles,target_center_x_m,target_center_z_m,target_diameter_um,target_radius_um,target_fraction,target_precision,substrate_fraction,substrate_resolved_fraction,substrate_overspray_fraction,wall_deposition_fraction,overspray_fraction,outlet_fraction,resolved_ratio,unresolved_fraction,deposit_centroid_x_mm,deposit_centroid_z_mm,deposit_rms_radius_mm,deposit_r90_radius_mm,deposit_footprint_area90_mm2,deposit_density_per_mm2,deposition_spread_score,deposition_particle_support,deposition_compactness,target_particle_support,targeted_deposition_compactness,target_rms_radius_um,target_r90_radius_um,target_centered_spread_score,target_centered_particle_support,target_centered_compactness,resolved_constraint,wall_constraint,objective_primary_score,objective_secondary_raw,objective_secondary_score,objective_tie_break_scale,source_objective_version,source_score,mesh_nodes,mesh_elements,max_u_mps,potential_failed,simple_failed,unclean_end,velocity_rejected,velocity_check_failed,mesh_rejected,run_finished,aerosol_mean_velocity_mps,aerosol_flow_fraction,Rin_over_R,R1_over_R,L2_over_R,t_over_R,host,failed,failure_class,potential_SIGFPE,last_iteration,first_continuity_gt_1e3,first_continuity_gt_1e12,max_log10_continuity,last_local_continuity,last_global_continuity,last_cumulative_continuity,simple_end,simple_sigfpe,turbulence_divide_sigfpe
case_1343,651,qlognehvi,2026-07-27T03:13:44,0.7616832582063946,0.5043743344030698,3.0644060766760886,6.857219581622022,3.384503623417066,0.3478070486650595,47.90305544828684,59.18298033947073,0.15492543913175483,3.082679036383323,34.874865212570214,4.212298476746493,2.334106804950118,28.265790872042285,2.3951931324511433,21.061492383732464,2.3480250124369983,17.619694826900968,1.30102027390293,2.512819825441639,8.351532164561416,14.522563490677019,26.49852915293274,7.18557939735343,28.29961869295253,6.171031326115603,3.681157922144876,8.566224458566747,26.97198948338741,2026-07-27T04:02:00,central_target_d10um_mobo_v1,complete,0.056,358,486,56,430,0,0,0,0,430,844,1000,0.0,0.0,10.0,5.0,0.056,0.11522633744855967,0.486,0.5758293838862559,0.43,0.0,0.43,0.358,0.844,0.156,0.2591809527219341,4.050621878110289e-06,0.2815563782688801,0.4415975480554254,0.6126369393879485,793.2920278779395,0.6330054084155824,1.0,0.6330054084155824,1.0,0.6330054084155824,382.68624278140146,700.7785006484628,0.007084375615587675,1.0,0.007084375615587675,0.10599999999999998,-0.05,0.056,0.0,0.0,0.0,,,74188,139457,45.7938,True,False,False,False,False,False,True,0.3889955804536522,0.34113131122789286,5.530249524803234,10.964573626349008,37.109639167601415,3.082679036383323,xeon5,False,complete,True,,,,,,,,,,
case_1347,655,qlognehvi,2026-07-27T03:24:40,0.6846297972554676,0.5387469674490508,1.0517637634732573,5.936524715810325,3.9863238378906423,0.1661355077588047,51.22945231606266,27.50861202379349,0.4692647589196359,3.070217430916331,47.04822339003922,4.350896044923581,0.7200688121473436,32.193370298094926,2.4384650682483078,21.754480224617904,2.1019623372584504,18.21617460036289,1.5025549519233854,2.654214576033264,8.075954590565829,11.454803468348478,23.647128809590015,7.315395204744924,18.609266058480816,3.37884887778265,6.48832700029152,5.817313946030958,17.676641131409546,2026-07-27T04:03:32,central_target_d10um_mobo_v1,complete,0.005,379,608,5,603,0,0,0,0,603,987,1000,0.0,0.0,10.0,5.0,0.005,0.008223684210526315,0.608,0.6160081053698075,0.603,0.0,0.603,0.379,0.987,0.013,0.2847354291430922,1.195934642960527e-05,0.319892352788821,0.5339686728201549,0.8957388881999386,678.7692351080417,0.5618173779694484,1.0,0.5618173779694484,0.25,0.1404543444923621,428.2585458868209,818.7041020366689,0.006070140949446691,0.25,0.0015175352373616728,-0.03700000000000003,-0.05,0.005,0.0,0.0,0.0,,,64860,109781,66.8181,True,False,False,False,False,False,True,0.42108699355423623,0.36147179722566886,6.35510762512146,11.79608983269583,47.02303409397483,3.070217430916331,xeon6,False,complete,True,,,,,,,,,,
case_1349,656,qlognehvi,2026-07-27T03:29:50,0.7652812229018994,0.521029880768381,2.189107588608325,10.83784330214896,4.555087161761117,0.4259444710750684,45.22471510112418,10.11789689680472,0.13508684938096516,1.5377586264778564,45.74054892908074,6.090043245015985,1.675282932474007,53.24200938155827,3.0656980021099707,30.450216225079924,1.176817802198919,10.015926320341142,1.8848981234085398,3.1645580878055584,11.688472139131033,13.304164608769657,28.63265461931951,9.197094006329912,26.91662220172466,1.6156924696386246,9.054064060123643,4.681390471748595,26.506397982400372,2026-07-27T04:03:32,central_target_d10um_mobo_v1,complete,0.001,430,521,1,520,0,0,0,0,520,951,1000,0.0,0.0,10.0,5.0,0.001,0.0019193857965451055,0.521,0.5478443743427971,0.52,0.0,0.52,0.43,0.951,0.049,0.31055738253358955,6.199612885239921e-06,0.3288144425253221,0.5666296190617041,1.0086684050165755,516.5225731358547,0.5745739119997432,1.0,0.5745739119997432,0.05,0.02872869559998716,452.28843175322055,877.1870013529165,0.005667732569548215,0.05,0.00028338662847741074,-0.0010000000000000009,-0.05,0.001,0.0,0.0,0.0,,,55602,106895,58.7506,True,False,False,False,False,False,True,0.26961621395872337,0.37328734908572114,7.957915420847405,15.273433855869435,69.57182247287845,1.5377586264778564,xeon1,False,complete,True,,,,,,,,,,
case_1348,655,qlognehvi,2026-07-27T03:24:40,0.5326165961164104,0.6650814712630884,1.7069395916520644,6.509034726129812,3.1127290778001298,0.0805030624751436,55.52131766226343,48.084711441646505,0.3452204180276044,3.0110496035626135,48.53944609547026,6.658046656965277,0.9091443550820582,31.161137884545923,2.243920389350299,33.290233284826385,1.6037349905871863,23.147620004345896,1.3661407207580014,1.2293849506535781,10.010873772081876,15.020201547262005,26.2398034940135,6.731761168050896,18.45133825929747,5.009327775180129,4.497026091150336,7.253248164530428,16.965915083565356,2026-07-27T04:05:10,central_target_d10um_mobo_v1,complete,0.025,383,582,25,557,10,8,0,2,557,975,1000,0.0,0.0,10.0,5.0,0.025,0.0429553264604811,0.582,0.5969230769230769,0.557,0.01,0.557,0.383,0.975,0.025,0.24242595937285227,1.0322399809089348e-05,0.26175329192811886,0.40129714257330173,0.5059201854148929,1150.3790850383166,0.570305986571817,1.0,0.570305986571817,1.0,0.570305986571817,356.77041878441486,643.7231019295931,0.0077074486558714505,1.0,0.0077074486558714505,-0.025000000000000022,-0.04,0.025,0.0,0.0,0.0,,,67498,114644,71.2121,True,False,False,False,False,False,True,0.1634935579804356,0.5263445227320847,12.500636866204735,18.795647460248997,58.50575838559721,3.0110496035626135,xeon6,False,complete,True,,,,,,,,,,
case_1290,605,qlognehvi,2026-07-26T23:23:01,0.5849488224543222,0.6410542045649543,3.1763983771838347,3.055824933832429,4.187685496001108,0.4400881639582511,59.672780093724164,56.19288942149139,0.4506830640761803,3.294191530866303,40.119780513662214,3.723670937875316,1.8580304903795042,24.324874039323607,1.0475907681394303,18.61835468937658,1.9269334569192451,30.818352943009913,1.43869193111636,1.1488977679579027,5.808667833950722,8.420045818693142,13.657999659390294,3.142772304418291,7.141987780271317,2.61137798474242,1.7486345467882276,3.6589687528818504,6.133509364057337,2026-07-27T04:09:06,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,59111,90138,,True,False,False,False,False,False,False,0.5504578814212399,0.5559969309010107,6.365806366190423,9.930215449582022,41.58461921038075,3.294191530866303,xeon5,True,unclassified_CFD_failure,True,4123.0,181.0,1254.0,41.30076282239341,2.97782e+40,2.44504e+40,1.60141e+41,False,False,False
case_1350,657,qlognehvi,2026-07-27T03:31:18,0.8125622236566488,0.547946384263999,3.2808054572824874,5.519164705911674,4.532956765497021,0.27935805385983836,53.32057083841284,56.40052417711924,0.08561704339487364,2.133111097125346,38.78297837315917,4.5055661368040365,2.665858577754326,37.27287393209649,2.237395818291989,22.52783068402018,1.7332854963868447,13.972675692017301,1.8810918988022183,2.945666233830776,8.222640510450503,13.813397995252481,25.000377086712426,6.712187454875967,32.42019940988343,5.590757484801978,3.7144166669242935,7.828153303093967,31.46091774948507,2026-07-27T04:11:51,central_target_d10um_mobo_v1,complete,0.058,523,477,58,419,0,0,0,0,419,1000,1000,0.0,0.0,10.0,5.0,0.058,0.12159329140461216,0.477,0.477,0.419,0.0,0.419,0.523,1.0,0.0,0.26926449217777765,3.6967422508385777e-06,0.29351395416067916,0.4249055080181818,0.5671978740865857,840.9763537427918,0.6566330602874789,1.0,0.6566330602874789,1.0,0.6566330602874789,398.3137055744627,694.1700001822207,0.007151336582943888,1.0,0.007151336582943888,-0.050000000000000044,-0.05,0.058,0.0,0.0,0.0,,,65510,129472,51.1756,True,False,False,False,False,False,True,0.49159805044474614,0.3897215992830541,5.544887524463457,10.119397962469163,45.87079345673136,2.133111097125346,xeon1,False,complete,True,,,,,,,,,,
case_1355,661,qlognehvi,2026-07-27T03:48:39,0.5996314096238884,0.5536277220254153,4.560510851042171,3.1728742185910552,4.276783264529497,0.05025143651505937,51.399542469280036,26.87152949357234,0.060932260346851064,1.6814250581684305,43.040988637173996,2.5323802307081436,2.7346255502154557,19.562678961406384,1.0396776163761132,12.661901153540718,1.0082352778064645,11.028020427551926,1.260314556157516,1.656790762070442,4.57415719979407,5.9839335846201855,11.182321666500753,3.11903284912834,12.804988993133245,1.4097763848261153,2.7822466567017847,2.449454001202229,12.56852888011393,2026-07-27T04:11:51,central_target_d10um_mobo_v1,complete,0.005,365,568,5,563,0,0,0,0,563,933,1000,0.0,0.0,10.0,5.0,0.005,0.008802816901408451,0.568,0.6087888531618435,0.563,0.0,0.563,0.365,0.933,0.067,0.26710048368661987,1.023367117588029e-05,0.29623003388736835,0.5015640177104712,0.7903193547580125,718.6968110807759,0.544527696664527,1.0,0.544527696664527,0.25,0.13613192416613176,398.8670222859564,768.6645013784403,0.00646274966874076,0.25,0.00161568741718519,0.016999999999999904,-0.05,0.005,0.0,0.0,0.0,,,40981,65330,56.1693,True,False,False,False,False,False,True,1.0426054724993008,0.4320428708152073,4.223228119915447,7.6282815182466095,32.62450673435676,1.6814250581684305,xeon5,False,complete,True,,,,,,,,,,
case_1356,661,qlognehvi,2026-07-27T03:48:39,0.5733508802543927,0.5939922811792786,2.2766187221353107,9.203614452655428,2.426125738334077,0.6739672455466309,57.682980306579445,42.6615450355129,0.8075608521091978,0.5406986347021401,47.99623693997676,8.982623893266904,1.3053013483399112,36.68898690394251,2.349721829008293,44.91311946633452,0.31001003815882033,36.37618514008174,1.6410011526552173,1.3330557862197883,15.122458957603476,19.899440623320192,31.648049768361656,7.0491654870248786,12.016341855606335,4.776981665716717,5.183741913798278,7.126703494725009,9.674842060161552,2026-07-27T04:20:55,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,37446,60749,1.17032e+75,True,False,False,True,False,False,False,0.10789500292686222,0.5517719352326717,15.66688776911158,26.375574675831526,63.99046058438734,0.5406986347021401,xeon4,True,completed_with_runaway_velocity,True,10000.0,342.0,1559.0,74.27319579242233,1.80573e+74,5.67363e+73,6.14269e+73,True,False,False
case_1363,666,qlognehvi,2026-07-27T04:03:57,0.5241748825204409,0.5642116395321759,3.6321275556823682,7.701415064605315,2.2954881740736086,0.6586414244467346,59.79996629089909,53.358185753876505,0.08798534604083807,3.849635216906445,48.03657142754663,7.761584707394098,1.9038700347990614,31.577912718473215,2.3637030032186557,38.80792353697049,2.0178820875684877,13.81488497725776,1.2522087153136174,1.2356489990685695,13.756512917439503,19.44629213071043,31.264807146803708,7.091109009655967,33.72681358026336,5.689779213270927,4.232049088923014,8.053482216489583,32.75117369601467,2026-07-27T04:20:55,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,90813,169645,,True,True,False,False,False,False,False,0.11027442345898959,0.5033281075821412,14.807242708909131,26.24412839335744,60.24308636582142,3.849635216906445,xeon6,True,simpleFoam_SIGFPE,True,1205.0,136.0,565.0,95.33550002420823,2.16521e+95,8.13041e+93,8.13041e+93,False,True,False
case_1359,664,qlognehvi,2026-07-27T03:57:05,0.5427624903296535,0.5298670572791373,3.863747371932851,3.7352250733442753,3.7164608442754288,0.8483044127114212,56.37107892353537,16.312194983508707,0.6405969086670764,2.3794101799283176,49.1396668525903,3.26322665639633,2.097097145594928,22.888107361812956,1.1358205772139955,16.31613328198165,1.2914545947736227,14.043572593339505,1.244474400638956,1.484207962214228,6.158576215613348,7.115633365667529,12.794736251737508,3.4074617316419866,8.624742983855043,0.9570571500541813,3.2702961737638954,2.092877727268177,8.366962074508379,2026-07-27T04:22:34,central_target_d10um_mobo_v1,complete,0.021,343,569,21,548,30,30,0,0,548,942,1000,0.0,0.0,10.0,5.0,0.021,0.03690685413005272,0.569,0.6040339702760085,0.548,0.03,0.548,0.343,0.942,0.058,0.26288916251704736,1.1413496038305805e-05,0.28002056644641077,0.45594963750590295,0.6531059227665004,871.2216199016617,0.5434624004275859,1.0,0.5434624004275859,1.0,0.5434624004275859,384.08622668894446,718.8388000422879,0.006907615341575903,1.0,0.006907615341575903,0.008000000000000007,-0.020000000000000004,0.021,0.0,0.0,0.0,,,47232,72551,66.1629,True,False,False,False,False,False,True,0.6199981083299211,0.4560715521823141,6.012255294971414,11.346724074231549,42.16965573267891,2.3794101799283176,xeon6,False,complete,True,,,,,,,,,,
case_1296,610,qlognehvi,2026-07-27T00:21:18,0.6530980392754621,0.5599054262738389,2.478551247310328,3.438994439693327,2.6653047926300513,0.5917426821750962,59.51974930561464,15.827106834248958,0.7910722645386375,3.4620995848162024,41.141388866791075,3.6371212991370867,1.6187369598621262,17.313704020481758,1.3506257598951124,18.185606495685434,2.2610904506198533,14.609662599077895,1.5113975888425193,1.7963840459975118,6.495956510623709,7.601047064635235,14.354175864110797,4.051877279685337,9.735921406984891,1.1050905540115261,3.8982668401566287,2.4557163139066382,9.42112642037031,2026-07-27T04:24:02,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,59885,92410,,True,False,False,False,False,False,False,0.6061247690704937,0.45692181518977826,5.569028048487267,9.946372703599346,26.51011483618806,3.462099584816203,xeon1,True,unclassified_CFD_failure,True,6596.0,203.0,881.0,85.92953029519465,2.6083e+85,1.97609e+85,5.18501e+85,False,False,False
case_1352,659,qlognehvi,2026-07-27T03:44:14,0.5000618257168379,0.492151257623765,1.5212066684442602,6.769077575145545,4.670915105211034,0.22553804108111608,44.59049380009983,12.583413068204244,0.3191657941190936,3.6394523557509713,41.46433110109827,3.530232521962653,0.7606973839148653,33.50477349455087,2.27231056860247,17.651162609813266,1.8199511896262772,10.824537083451052,0.6104901099056433,1.3439537096197125,7.173064108395331,8.658205674176163,20.019758517188514,6.81693170580741,20.007523027824323,1.4851415657808325,6.6531881388724,3.7574521343833025,19.651527451237445,2026-07-27T04:25:32,central_target_d10um_mobo_v1,complete,0.017,107,661,17,644,0,0,0,0,644,768,1000,0.0,0.0,10.0,5.0,0.017,0.025718608169440244,0.661,0.8606770833333334,0.644,0.0,0.644,0.107,0.768,0.232,0.2200522426263238,1.372212411445236e-05,0.23771437482594143,0.3585067601004107,0.4037797838408402,1637.0309422438781,0.5824366672358998,1.0,0.5824366672358998,0.85,0.49507116715051486,323.93072356919055,578.5590029010809,0.008568113892756702,0.85,0.007282896808843197,0.18199999999999994,-0.05,0.017,0.0,0.0,0.0,,,73108,122106,56.8637,True,False,False,False,False,False,True,0.25987882022196485,0.31236001966733595,7.059592115239091,14.344354516789508,67.00126218697423,3.6394523557509713,xeon4,False,complete,True,,,,,,,,,,
case_1358,663,qlognehvi,2026-07-27T03:54:11,0.6420289935774599,0.46709362390108655,3.2363208060047,3.6221836486676926,2.940427542735733,0.22419058698976846,54.357388711228005,53.54328739108084,0.46296384527971235,4.552847612310631,49.678119283084825,2.659397672831674,2.0778117899729915,16.741325002410026,1.8022665272996474,13.29698836415837,2.923060170443336,30.1589677666944,1.1212515672061194,2.738643966966685,5.693500267935231,10.042221743477313,19.053554379975548,5.406799581898943,12.243187417816607,4.3487214755420815,3.212803020258429,6.1509880028417285,10.585886110131735,2026-07-27T04:34:22,central_target_d10um_mobo_v1,complete,0.037,379,621,37,584,0,0,0,0,584,1000,1000,0.0,0.0,10.0,5.0,0.037,0.05958132045088567,0.621,0.621,0.584,0.0,0.584,0.379,1.0,0.0,0.28693882575362345,1.2414003353864568e-05,0.31083533997932045,0.5206531742896927,0.8516220817012667,729.1966863511124,0.5521964740847541,1.0,0.5521964740847541,1.0,0.5521964740847541,423.0277750444235,807.5920000201007,0.006153149427851021,1.0,0.006153149427851021,-0.050000000000000044,-0.05,0.037,0.0,0.0,0.0,,,75578,119601,65.8791,True,False,False,False,False,False,True,0.8410762529791672,0.2904875422869208,4.142176910131741,8.867979989829411,26.075652610523747,4.552847612310631,xeon4,False,complete,True,,,,,,,,,,
case_1354,660,qlognehvi,2026-07-27T03:46:57,0.7162173284513422,0.6574596467044712,2.8675992172618034,9.86681985950725,2.411278069199504,0.3940816346836471,50.6144327280557,26.819458890244665,0.44295243801855255,4.60969326783851,36.9653435044952,8.372387947720952,2.053824250456409,30.70630349157288,2.4312176527830207,41.86193973860476,3.3015421972714347,17.45022032158669,1.986765954841839,1.5874889182274357,12.734451444568048,16.025206572389695,28.181294836304797,7.293652958349062,19.081060848401982,3.290755127821646,6.509093958881648,5.721972780604666,18.202909399281154,2026-07-27T04:35:51,central_target_d10um_mobo_v1,complete,0.001,486,465,1,464,0,0,0,0,464,951,1000,0.0,0.0,10.0,5.0,0.001,0.002150537634408602,0.465,0.4889589905362776,0.464,0.0,0.464,0.486,0.951,0.049,0.25468168255913975,3.721950296677422e-06,0.2606631493657427,0.36119111873210163,0.4098491121812682,1134.5638826084357,0.6647593401775104,1.0,0.6647593401775104,0.05,0.03323796700887552,364.4283700293857,615.8728009307042,0.008053179318702433,0.05,0.0004026589659351217,-0.0010000000000000009,-0.05,0.001,0.0,0.0,0.0,,,85864,141765,49.2931,True,False,False,False,False,False,True,0.15036504844828236,0.5558545837935079,11.689731056667318,17.780149877277356,42.87288546615914,4.60969326783851,xeon6,False,complete,True,,,,,,,,,,
case_1364,667,qlognehvi,2026-07-27T04:05:26,0.5614181947503107,0.44177120530268665,2.396180002995198,3.667164832864624,2.212611047942395,0.2195569731637802,55.14915915447142,39.28682197210128,0.1399434904076896,2.168964628423298,48.927067755917015,2.574553880584284,1.3452590515783582,12.89465291383288,1.9780865770572058,12.87276940292142,1.2176962061666865,14.098500089724467,0.747637700474911,2.159216696586805,5.827799208461962,9.585389517271615,19.475822402557643,5.934259731171617,23.546474755513778,3.757590308809654,4.5930331620994,5.73567688586686,22.837217082494533,2026-07-27T04:39:46,central_target_d10um_mobo_v1,complete,0.052,311,667,52,615,0,0,0,0,615,978,1000,0.0,0.0,10.0,5.0,0.052,0.07796101949025487,0.667,0.6820040899795501,0.615,0.0,0.615,0.311,0.978,0.022,0.24627659297601207,1.269768213967616e-05,0.26581502769457654,0.3911420093367928,0.4806387677814278,1387.736580381965,0.5893781750922001,1.0,0.5893781750922001,1.0,0.5893781750922001,362.3669264121271,637.4186023930164,0.007783087197934407,1.0,0.007783087197934407,-0.028000000000000025,-0.05,0.052,0.0,0.0,0.0,,,55146,99697,68.2022,True,False,False,False,False,False,True,0.5983924419784954,0.2571981937693998,4.585804137910618,10.380495792541709,22.967999673697328,2.168964628423298,xeon6,False,complete,True,,,,,,,,,,
case_1369,670,qlognehvi,2026-07-27T04:21:21,0.5271749541143818,0.5510437114106768,4.600635964901951,4.192859410327207,2.014298172148751,0.23615203253964845,52.28967901545164,49.38095269179358,0.7222796585184115,1.0148029609408726,48.47190722443897,3.2787552272498877,2.4253400536941605,11.985239146029475,1.5127915337173325,16.39377613624944,0.5349787043691433,38.44406106235839,1.0314794256465292,1.5077431412173632,5.950081925182025,9.394957509270554,16.958915177857214,4.538374601151998,7.973727388309284,3.4448755840885297,2.9546025503495836,4.957667117805862,6.245147333097923,2026-07-27T04:39:46,central_target_d10um_mobo_v1,complete,0.043,305,618,43,575,0,0,0,0,575,923,1000,0.0,0.0,10.0,5.0,0.043,0.06957928802588997,0.618,0.6695557963163596,0.575,0.0,0.575,0.305,0.923,0.077,0.25742655554077665,1.2998854190475085e-05,0.2648283092118769,0.43537554501166015,0.5954947471683418,1037.7925295540788,0.5476855028313173,1.0,0.5476855028313173,1.0,0.5476855028313173,369.3270434541455,692.8021005942039,0.00716535532888525,1.0,0.00716535532888525,0.026999999999999913,-0.05,0.043,0.0,0.0,0.0,,,31737,49203,62.732,True,False,False,False,False,False,True,0.5090277451559553,0.40621859584387454,6.219482169364389,11.286731053408559,22.734841730415408,1.0148029609408726,xeon6,False,complete,True,,,,,,,,,,
case_1360,664,qlognehvi,2026-07-27T03:57:05,0.8243082928867673,0.4789527291095811,4.197023603858487,5.482452643816544,4.571941287817341,0.11932908718737745,53.31895956349271,14.77464737916901,0.556738837245396,4.314367680924421,48.043380717130326,3.9200674304138583,3.4596413621020576,37.41980585319235,2.9943648259641766,19.60033715206929,3.5563690579486504,12.658231630135333,1.7063274793264167,4.447056569954978,8.18466456533537,10.475514692141196,25.447338821962077,8.98309447789253,24.118535602863208,2.290850126805827,8.686080364310302,5.285214952770003,23.532323780910303,2026-07-27T04:41:24,central_target_d10um_mobo_v1,complete,0.006,440,545,6,539,0,0,0,0,539,985,1000,0.0,0.0,10.0,5.0,0.006,0.011009174311926606,0.545,0.5532994923857868,0.539,0.0,0.539,0.44,0.985,0.015,0.3275987308697248,6.1746408321798175e-06,0.379192895392348,0.6491932699852593,1.3240301985179603,411.6220314385882,0.5594213902834919,1.0,0.5594213902834919,0.3,0.16782641708504756,501.1069550720812,976.7920007906765,0.005092728394581846,0.3,0.0015278185183745538,-0.03500000000000003,-0.05,0.006,0.0,0.0,0.0,,,84106,146081,62.1907,True,False,False,False,False,False,True,0.589079876000317,0.2772990383276476,4.755584123369175,9.92913044301942,45.395401424564575,4.314367680924421,xeon4,False,complete,True,,,,,,,,,,
case_1366,669,qlognehvi,2026-07-27T04:12:19,0.5164470633644402,0.6644970655954834,3.178808353001026,3.867224329325035,0.5345060523896212,0.11277698328315189,58.67235380619708,39.16027660664287,0.6220515869582592,0.6436345808661591,46.18902166637474,4.565098496795955,1.6416862389057327,3.672059520843105,1.2705205130982415,22.825492483979776,0.3324031891681302,28.139196339303997,1.3192543528563483,1.0029022850564373,6.870005502138645,9.27697565933799,15.6295782248292,3.8115615392947246,7.797650224184635,2.4069701571993454,2.955418080438456,3.677490670297587,6.876002573341642,2026-07-27T04:45:23,central_target_d10um_mobo_v1,complete,0.02,213,743,20,723,0,0,0,0,723,956,1000,0.0,0.0,10.0,5.0,0.02,0.026917900403768506,0.743,0.7771966527196653,0.723,0.0,0.723,0.213,0.956,0.044,0.240352248537012,1.4294607082869573e-05,0.24549347640575947,0.35359155211329557,0.3927838598569301,1891.6255883595488,0.5935909673168479,1.0,0.5935909673168479,1.0,0.5935909673168479,343.5640413939134,593.9438009550216,0.008348028633116249,1.0,0.008348028633116249,-0.006000000000000005,-0.05,0.02,0.0,0.0,0.0,,,32198,49714,64.3194,True,False,False,False,False,False,True,0.335835891342217,0.5681160053191452,8.839431610001258,13.302438893510953,7.110234100124701,0.6436345808661591,xeon5,False,complete,True,,,,,,,,,,
case_1367,669,qlognehvi,2026-07-27T04:12:19,0.514258887076148,0.3737572001608183,3.3319376210850833,3.266076693952491,4.673405155403775,0.8828806616959455,51.88132707284272,13.440244446532443,0.851388282571525,3.5395536845287054,39.91308641742177,1.748004989740163,1.7134785328263629,21.85679774786473,1.108785283115862,8.740024948700816,1.820246938552011,12.928983810959483,0.49842495184589614,1.4912404436919857,4.6768463296173035,5.4499949525054685,10.993921368084779,3.326355849347586,8.411134055294772,0.7731486228881649,3.2352564725868387,1.881933906004027,8.197896124590255,2026-07-27T04:45:23,central_target_d10um_mobo_v1,complete,0.022,0,636,22,614,50,50,0,0,614,686,1000,0.0,0.0,10.0,5.0,0.022,0.03459119496855346,0.636,0.9271137026239067,0.614,0.05,0.614,0.0,0.686,0.314,0.2340850029919812,1.3720918540422343e-05,0.2475291839865339,0.37143349837835554,0.43342305629151817,1467.3884805339696,0.5806292292015697,1.0,0.5806292292015697,1.0,0.5806292292015697,340.68531776268077,605.5185014326355,0.008189759996244272,1.0,0.008189759996244272,0.2639999999999999,0.0,0.022,0.0,0.0,0.0,,,61801,94160,53.9297,True,False,False,False,False,False,True,0.8653928775214648,0.2505069208941803,3.399075900619935,9.094342260583604,42.50154600561783,3.5395536845287054,xeon1,False,complete,True,,,,,,,,,,
case_1370,671,qlognehvi,2026-07-27T04:22:48,0.5525179117985736,0.6459698712041626,3.6716295500841376,10.735896250249903,1.117400294338458,0.9112392225415136,56.49203202246923,40.19686600682133,0.34650799080932604,0.9285143032811339,46.23726620842603,10.831485745112284,2.028641091910424,18.73633105697281,1.3493892333919901,54.15742872556142,0.5130207839239995,20.463455368762098,1.9417958841464495,0.7188433746434066,16.767787830291745,19.38053966329587,26.12748583025582,4.04816770017597,11.333035238695887,2.612751833004125,3.0921173308724215,3.962141066396115,10.6178682366801,2026-07-27T04:45:23,central_target_d10um_mobo_v1,complete,0.001,289,427,1,426,244,244,0,0,426,960,1000,0.0,0.0,10.0,5.0,0.001,0.00234192037470726,0.427,0.44479166666666664,0.426,0.244,0.426,0.289,0.96,0.04,0.29010741873536255,9.712706113074925e-06,0.2557995520823593,0.39448418229451887,0.4888876432531606,873.4113162661521,0.583438954617834,1.0,0.583438954617834,0.05,0.0291719477308917,386.77606614831734,684.5916008917268,0.007250668357234028,0.05,0.0003625334178617014,-0.010000000000000009,0.194,0.001,0.0,0.0,0.0,,,37035,59524,61.8279,True,False,False,False,False,False,True,0.08780644375204395,0.7298230595265442,19.60386353784132,30.347953382558618,33.9108120422408,0.9285143032811339,xeon6,False,complete,True,,,,,,,,,,
